"Data Source","World Development Indicators",

"Last Updated Date","2021-07-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Bulgaria","BGR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.011660396","0.07669774","0.249662621","0.320647566","0.852430413","1.56064328","4.338664767","9.227356436","19.54429513","33.02147316","44.8581374","61.07108769","81.24044323","108.1562445","130.6309287","138.6083388","139.8916681","137.3728082","141.9647632","146.9965584","143.8504446","130.9327974","127.70783","125.4743844","120.1404474","118.9396801","116.2063245","",
"Bahrain","BHR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0.142567131","0.381316388","0.620380999","0.88362396","1.037845991","1.442639674","1.851129642","2.118572947","3.205339321","4.896247452","6.926275261","9.840300808","15.00130357","20.96769886","30.9544982","42.94877033","52.91329885","56.90310103","78.29953582","86.2723862","94.68029607","107.7284035","129.2597347","118.3024549","126.2833841","132.5078179","163.3841919","168.0717065","174.3161125","183.6245336","210.0492218","158.2568089","133.3409369","115.7929212","",
"Bahamas, The","BHS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.750127818","0.773922638","0.977337057","0.885752336","","1.463324101","1.742388495","2.1575874","2.777729983","5.410763716","10.57671338","20.01037612","39.57583046","39.03439158","58.32878637","70.11380322","76.42349856","110.8509762","104.180912","102.6338371","120.6892957","83.09462759","82.51188171","78.16564035","84.94710401","83.15606912","95.30865504","92.60913413","100.7960854","109.2494647","",
"Bosnia and Herzegovina","BIH","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.039846723","0.240894844","0.67430979","1.405343978","2.489512622","11.84155449","19.91760891","28.56833006","37.39023547","42.34334246","50.13565537","65.12262457","84.67785091","87.18664496","83.93621649","86.6192684","93.13639607","98.46759702","100.260848","100.4128758","100.5249735","102.6423792","104.1256346","113.7691912","",
"Belarus","BLR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.003196803","0.017055306","0.05851587","0.065187614","0.081593351","0.121915906","0.236355977","0.499947729","1.4098802","4.746908015","11.5504996","23.28555917","42.87243539","62.62554662","73.41373333","85.98460465","102.6825392","109.6843993","113.5904037","113.373886","117.9437886","120.8889669","121.2815762","121.112623","120.7921902","122.925228","123.0082886","",
"Belize","BLZ","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.202406615","0.412534708","0.747476602","1.022165643","1.148118061","1.535327739","2.757879057","6.797808463","15.35110933","19.7154487","22.41922613","27.12438156","33.82663848","40.50403496","39.56659142","52.15775871","51.4159953","60.22408703","67.34769272","51.01272189","50.50836672","48.75964298","58.72170181","60.51248643","63.72026431","64.29904639","65.30473699","",
"Bermuda","BMU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","1.216465555","1.804198981","2.321831667","3.103111125","5.418326693","8.125069333","9.968159894","12.51293631","16.03620474","19.52386129","19.78361669","19.99630837","20.40900672","45.69270135","60.65844745","74.07407407","79.56895121","90.71971984","104.3415143","119.8222384","129.4271706","134.8850724","","140.5687628","146.4604106","92.90678244","59.66212397","100.8348853","103.0896604","","","",
"Bolivia","BOL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004207402","0.021659228","0.036360653","0.054320509","0.094839667","0.429346364","1.492077186","2.955157007","5.090718664","6.920904357","9.089692765","11.70484697","14.35963863","19.85644786","26.22748856","30.61209654","34.04750504","51.82969543","65.39740233","71.44577498","81.79095882","91.47719586","98.89329513","97.60728909","93.49660939","91.60973889","97.94841441","100.8164084","101.5263482","",
"Brazil","BRA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000447641","0.004418126","0.020744281","0.11603511","0.360032128","0.793441443","1.517576609","2.721144742","4.33972798","8.723777617","13.26627719","16.22257852","19.42823093","25.50654987","35.65363548","46.31799164","53.10093266","63.63005371","78.44665887","87.36326511","100.6214912","118.653296","124.6058852","134.8514284","138.4511833","126.0879559","118.3855945","106.4644877","99.9717023","95.71653293","",
"Barbados","BRB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.185563468","0.302792846","0.59119125","1.120074898","1.734879961","2.352751742","2.987840574","4.455401432","7.509308525","10.48450362","19.49027523","35.54649355","51.03361292","72.70237282","74.61919565","85.45537108","92.42770004","103.1134576","119.9061557","124.0774676","122.9445169","123.1211733","108.2350789","107.2430185","117.337483","116.2395555","115.1391179","114.8914496","114.7377406","",
"Brunei Darussalam","BRN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0.68490768","1.13632095","1.498035722","2.948015663","5.397403387","12.07650935","14.28787153","14.42501875","15.39399143","20.23236565","28.51439977","42.05579442","44.30650957","50.20337227","56.32593557","63.78829626","81.40159832","97.64591362","105.122542","107.5476809","111.9538089","112.5665502","117.7325691","115.9222691","110.3192286","111.6838231","124.6910434","128.3313662","131.9342228","132.6607198","",
"Bhutan","BTN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.359168513","2.995859521","5.549227039","12.48505499","22.47622113","37.73437977","49.9670511","57.52214068","69.838511","79.9465778","76.64159992","86.85510844","92.83820321","94.79644581","97.99614519","93.26155771","95.5637066","",
"Botswana","BWA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.963940135","5.713348867","13.52068417","19.84047082","19.49171732","25.65604896","29.61382069","31.33727387","44.83176717","61.41221962","77.56111668","95.93564979","118.9373989","143.9048667","151.097886","157.4163123","163.2901277","163.8751723","152.2730166","146.9601556","150.0055899","162.6411807","",
"Central African Republic","CAF","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001365333","0.032373778","0.04038396","0.046986153","0.116975369","0.136440038","0.295538603","0.331393367","1.030614135","1.515199343","2.476239246","2.671154854","8.099075514","13.33843158","19.91045791","22.32240228","22.4604103","25.7666098","30.58266921","25.88652999","27.65294881","27.51062987","25.57404521","27.41449024","33.61921611","",
"Canada","CAN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0.046611336","0.23010107","0.372127258","0.755920522","1.269993836","2.119600735","2.781872012","3.637316197","4.669271195","6.464766281","8.880011323","11.87385678","14.10445202","17.80689828","22.80681323","28.53043915","34.4850221","38.07781081","42.20966635","47.20970229","52.90522486","57.62395885","61.57580045","66.26894203","70.56194624","75.62882084","77.70889847","79.3768289","80.34784611","80.72209502","82.61933463","84.5231216","86.28149306","89.57894095","91.86310664","",
"Central Europe and the Baltics","CEB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00259896386778315","0.0116679346014224","0.04085141269705","0.0998989673955244","0.264793331096537","0.501938558369306","1.10961983089385","2.8485142852824","5.7092396170169","10.8754525769351","20.6652537857328","32.4391903368969","44.1103234607364","54.0237273056672","67.7007089611091","82.1099951456629","96.9938209088943","111.203041398497","119.198122103343","119.926757805539","122.126633945806","125.290916235268","129.971744764899","132.465225405602","131.626099558032","126.860612391115","125.811451861992","123.007999287429","121.581723748252","122.76606106521","",
"Switzerland","CHE","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.084093671","0.46968847","1.102484778","1.879595387","2.598027513","3.165964611","3.751719154","4.787332554","6.392190088","9.416167841","14.77509822","23.95121387","42.97255653","64.93104962","73.48748859","79.4460317","85.14989422","85.67706623","92.51933445","99.70768138","108.9147354","116.7114642","120.8543333","123.505678","127.5154446","131.8813583","136.2535853","135.876155","135.5130156","134.1553264","131.1359393","126.5434466","126.0455236","",
"Channel Islands","CHI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.037415503","0.104869268","0.26776813","0.469670919","0.61087404","0.816661184","1.372059235","2.190072645","2.771093626","6.437876814","14.90942966","22.17081695","32.8741032","39.81221097","45.8576693","57.82954587","65.31393577","76.13071604","84.42248866","88.55856188","97.41822695","116.3498908","129.4870432","137.589055","134.6574258","133.3451921","129.1440655","127.972519","124.5944777","134.4373213","132.1845598","",
"China","CHN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","6.27E-05","0.000283636","0.000846457","0.001556568","0.00398559","0.014663243","0.052345838","0.127477599","0.292444189","0.54752332","1.048577006","1.876048044","3.37850167","6.606481691","11.14746235","15.75742107","20.52400801","25.3063175","29.56214176","34.44822335","40.66184883","47.37436885","54.89500349","62.75543093","71.6494509","80.34603793","88.30574902","91.89962887","91.835388","96.52661691","103.4384208","115.5258122","121.7922911","",
"Cote d'Ivoire","CIV","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.092389244","0.237927446","0.585089343","1.603822418","2.874272516","4.322932867","5.960338191","7.276843066","9.31711727","12.80033348","21.67656203","38.95266643","53.29626495","65.72716178","75.97078842","82.4790839","83.99950843","87.79127782","97.60192256","109.3922913","115.2314132","129.9121104","134.8579514","145.340692","",
"Cameroon","CMR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.012092827","0.020588253","0.025052229","0.029279619","0.033958699","0.039701992","0.665717198","2.619733554","4.288568703","6.410384227","8.869803808","12.70205787","17.20808878","24.21746773","32.00020714","40.44544093","42.4588254","50.15985545","61.00952443","70.95374098","75.1219918","77.94823655","78.22900593","81.96421137","73.19019901","82.70374759","",
"Congo, Dem. Rep.","COD","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0.020444372","0.016839252","0.020307033","0.02229656","0.026132624","0.031843195","0.309734682","1.122882079","2.423356236","3.751204096","5.012409853","7.804212083","11.2773048","16.44996759","15.1461537","18.3079963","23.43620874","29.11107004","39.56330156","50.29719681","49.51538827","36.66662914","43.45919307","43.38221502","42.77332121","",
"Congo, Rep.","COG","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.035896203","","0.114851132","0.164558508","2.238273128","4.66137735","6.700122977","9.686162466","10.92882772","15.40785724","24.49838337","33.21959414","45.04565141","71.12245865","87.01408675","88.39351294","94.96552148","100.8003873","104.076947","107.4114077","108.8938839","98.92979331","95.34053637","","",
"Colombia","COL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.242750219","0.753924104","1.410215618","3.352692465","4.692457774","5.042465832","5.694682872","8.11124721","11.24539087","14.91231688","24.71857858","51.23366844","68.89374311","77.60184186","93.46915912","94.21131201","98.35249333","101.1774872","106.4907095","108.17202","117.8049526","120.636922","121.8160055","127.2136962","129.9086097","131.6724442","",
"Comoros","COM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.34292906","1.402814336","2.537984752","5.886897873","9.6792494","13.95875715","18.2095263","23.96403032","30.63225248","39.16595637","46.86414792","50.43521774","54.64019634","57.11331939","57.6137866","59.94110452","67.60224049","",
"Cabo Verde","CPV","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004947323","0.247264335","1.918887293","4.60755556","7.231202477","9.696106341","11.85562199","14.40594634","17.64910417","23.20225078","32.04058435","57.74661947","59.71611212","75.48319916","79.46746262","84.18062882","97.59842735","118.3508242","116.527138","113.331551","113.909075","112.2407207","108.3184376","",
"Costa Rica","CRI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.091525382","0.134418726","0.201946668","0.528834303","1.28101219","1.731322478","2.859443511","3.556311657","5.34058892","8.104561295","12.25279663","18.69090043","21.84734051","25.69838959","33.22393826","34.24168851","42.27015824","43.14156532","68.34419181","89.63932463","114.7201792","149.9751271","146.3990044","155.4435575","170.0362804","178.5944273","169.9306983","169.3935546","",
"Caribbean small states","CSS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0344801706395935","0.0968320023073307","0.22832011581051","0.400893238770685","0.618912455799563","1.07442800712535","1.35069053948324","1.70309813255942","2.22062331391099","4.04894445006854","11.0548193463129","18.6075794588586","31.0890065262902","42.6691080150404","54.8833476954962","64.6892343236022","82.4036335178947","94.2074749696143","103.333940006326","110.414569337391","113.805945199624","107.287065294708","103.525868878551","108.634462002234","110.864561248925","112.966747572038","116.699950120404","112.444953621161","110.973817040804","116.58159450005","",
