Pillar,Sub-Pillar,Country Name,agg_score,count_source,agg_score_wt
Infrastructure,Connectivity Technology,Central African Republic,2.2854230725258806,13,1.2917608670798455
Infrastructure,Connectivity Technology,Central America,0.0,0,0.0
Infrastructure,Connectivity Technology,Central Europe and the Baltics,6.0,1,0.2608695652173913
Infrastructure,Connectivity Technology,Chad,2.178902703427446,20,1.8946980029803877
Infrastructure,Connectivity Technology,Channel Islands,6.0,1,0.2608695652173913
Infrastructure,Connectivity Technology,Chile,4.004599107049626,21,3.6563730977409623
Infrastructure,Connectivity Technology,China,4.016780798472563,22,3.842138155060713
Infrastructure,Connectivity Technology,China (People's Rep.),5.9995,1,0.2608478260869565
Infrastructure,Connectivity Technology,Colombia,3.622854738097438,23,3.622854738097438
Infrastructure,Connectivity Technology,Comoros,2.5025189560808148,17,1.8496879240597326
Infrastructure,Connectivity Technology,Congo,2.9355432063036844,11,1.4039554464930666
Infrastructure,Connectivity Technology,Congo (Democratic Republic of the),1.13,1,0.04913043478260869
Infrastructure,Connectivity Technology,Congo (Rep. of the),0.2893333333333334,1,0.012579710144927538
Infrastructure,Connectivity Technology,Congo (Rep.),0.0,0,0.0
Infrastructure,Connectivity Technology,"Congo, Dem. Rep.",2.327641140225,4,0.4048071548217391
Infrastructure,Connectivity Technology,"Congo, Democratic Republic",2.8586549291250005,8,0.9943147579565219
Infrastructure,Connectivity Technology,"Congo, Rep.",3.3079953893333336,3,0.4314776594782609
Infrastructure,Connectivity Technology,Cook Islands,1.2137497286763357,1,0.052771727333753723
Infrastructure,Connectivity Technology,Costa Rica,3.594024067799907,22,3.437762151808607
Infrastructure,Connectivity Technology,Cote d'Ivoire,3.3391385976363637,10,1.45179939027668
Infrastructure,Connectivity Technology,Croatia,4.015874020086627,23,4.015874020086627
Infrastructure,Connectivity Technology,Cuba,3.0670645795222646,14,1.8669088744918134
Infrastructure,Connectivity Technology,Curacao,6.0,1,0.2608695652173913
Infrastructure,Connectivity Technology,Cyprus,3.834377872346252,22,3.6676657909398935
Infrastructure,Connectivity Technology,Czech Rep.,6.0,1,0.2608695652173913
Infrastructure,Connectivity Technology,Czech Republic,4.264005952862145,12,2.224698758015032
Infrastructure,Connectivity Technology,Czechia,3.980657293307805,10,1.7307205623077413
Infrastructure,Connectivity Technology,Côte d'Ivoire,2.950897433268649,10,1.2829988840298472
Infrastructure,Connectivity Technology,Côte d'Ivoire (Rep.),0.0,0,0.0
Infrastructure,Connectivity Technology,DR Congo,1.1344757824586458,1,0.04932503401994112
Infrastructure,Connectivity Technology,Dem. People's Rep. of Korea,0.17791666666666664,1,0.00773550724637681
Infrastructure,Connectivity Technology,Dem. Rep. of the Congo,1.2067264690298938,3,0.1573991046560731
Infrastructure,Connectivity Technology,Democratic People's Republic of Korea,1.0635,1,0.0462391304347826
Infrastructure,Connectivity Technology,Democratic Republic of Congo,1.011162037791834,1,0.04396356686051452
Infrastructure,Connectivity Technology,Democratic Republic of the Congo,2.036,2,0.17704347826086955
Infrastructure,Connectivity Technology,Denmark,4.503770542827278,23,4.503770542827278
Infrastructure,Connectivity Technology,Djibouti,1.9960814230700585,11,0.9546476371204629
Infrastructure,Connectivity Technology,Dominica,1.3038073834390829,6,0.3401236652449781
Infrastructure,Connectivity Technology,Dominica (Commonwealth of),0.0,0,0.0
Infrastructure,Connectivity Technology,Dominican Rep.,2.7673656549916394,4,0.48128098347680687
Infrastructure,Connectivity Technology,Dominican Republic,3.3941235659868494,16,2.361129437208243
Infrastructure,Connectivity Technology,Early-demographic dividend,5.6271276295,1,0.24465772302173913
Infrastructure,Connectivity Technology,East Asia & Pacific,5.906410476,1,0.25680045547826086
Infrastructure,Connectivity Technology,East Asia & Pacific (IDA & IBRD countries),5.926556844,1,0.25767638452173913
Infrastructure,Connectivity Technology,East Asia & Pacific (excluding high income),5.8964236505,1,0.25636624567391303
Infrastructure,Connectivity Technology,East and South Asia,4.285,1,0.18630434782608696
Infrastructure,Connectivity Technology,Eastern Africa,0.0,0,0.0
Infrastructure,Connectivity Technology,Eastern Europe and Central Asia,4.57,1,0.19869565217391305
Infrastructure,Connectivity Technology,Ecuador,3.2991097112962304,21,3.0122306059661232
Infrastructure,Connectivity Technology,Egypt,3.1359276477254308,18,2.454204246045989
Infrastructure,Connectivity Technology,"Egypt, Arab Rep.",3.7390077304875,4,0.650262213997826
Infrastructure,Connectivity Technology,El Salvador,2.90606914321294,20,2.5270166462721217
Infrastructure,Connectivity Technology,Equatorial Guinea,0.9821734606374871,5,0.21351596970380154
Infrastructure,Connectivity Technology,Eritrea,0.7484411129789601,5,0.16270458977803479
Infrastructure,Connectivity Technology,Estonia,4.3095104143207275,23,4.3095104143207275
Infrastructure,Connectivity Technology,Eswatini,2.297370391833333,13,1.2985136997318836
Infrastructure,Connectivity Technology,Ethiopia,2.315064416670558,16,1.6104795942056056
Infrastructure,Connectivity Technology,Euro area,6.0,1,0.2608695652173913
Infrastructure,Connectivity Technology,Europe,1.4702391264429426,1,0.06392344028012793
Infrastructure,Connectivity Technology,Europe & Central Asia,5.999666314500001,1,0.26085505715217394
Infrastructure,Connectivity Technology,Europe & Central Asia (IDA & IBRD countries),5.9993331895,1,0.26084057345652173
Infrastructure,Connectivity Technology,Europe & Central Asia (excluding high income),5.999266262,1,0.26083766356521737
Infrastructure,Connectivity Technology,Europe (other),0.0,0,0.0
Infrastructure,Connectivity Technology,European Union,6.0,1,0.2608695652173913
Infrastructure,Connectivity Technology,Faroe Islands,6.0,1,0.2608695652173913
Infrastructure,Connectivity Technology,Faröe Islands,6.0,1,0.2608695652173913
Infrastructure,Connectivity Technology,Fiji,2.623708327635694,15,1.7111141267189307
Infrastructure,Connectivity Technology,Finland,4.694086654401041,23,4.694086654401041
Infrastructure,Connectivity Technology,Fragile and conflict affected situations,3.703344842,1,0.16101499313043477
Infrastructure,Connectivity Technology,France,4.390690167640813,23,4.390690167640813
Infrastructure,Connectivity Technology,French Guiana,1.3512150768940283,1,0.05874848160408819
Infrastructure,Connectivity Technology,French Polynesia,2.39666078252487,2,0.20840528543694523
Infrastructure,Connectivity Technology,Gabon,2.8731050539775276,18,2.2485169987650218
Infrastructure,Connectivity Technology,Gambia,2.687775438489389,13,1.519177421754872
Infrastructure,Connectivity Technology,"Gambia, The",2.9712906277625,4,0.5167461961326086
Infrastructure,Connectivity Technology,Georgia,3.708845866648791,22,3.547591698533626
Infrastructure,Connectivity Technology,Georgia (Country),4.4615,1,0.1939782608695652
Infrastructure,Connectivity Technology,Germany,4.518385776245678,23,4.518385776245678
Infrastructure,Connectivity Technology,Ghana,3.1965793033424994,21,2.9186158856605426
Infrastructure,Connectivity Technology,Gibraltar,3.7578477097995115,2,0.3267693660695227
Infrastructure,Connectivity Technology,Greece,4.097520668846271,23,4.097520668846271
Infrastructure,Connectivity Technology,Greenland,4.09744261114064,3,0.5344490362357357
Infrastructure,Connectivity Technology,Grenada,1.216911459353113,6,0.31745516330950774
Infrastructure,Connectivity Technology,Guadeloupe,1.3680144879578044,1,0.059478890780774105
Infrastructure,Connectivity Technology,Guam,3.9570477152193857,2,0.3440911056712509
Infrastructure,Connectivity Technology,Guatemala,2.9594155953766683,21,2.702075108822175
Infrastructure,Connectivity Technology,Guinea,2.1448510486354238,15,1.398815901283972
Infrastructure,Connectivity Technology,Guinea-Bissau,2.5597642649251027,16,1.7807055756000714
Infrastructure,Connectivity Technology,Guyana,2.25537551902565,17,1.6670166879754802
Infrastructure,Connectivity Technology,Haiti,2.008496718256795,17,1.4845410526245875
Infrastructure,Connectivity Technology,Heavily indebted poor countries (HIPC),3.231248257,1,0.1404890546521739
Infrastructure,Connectivity Technology,High income,5.9999854205,1,0.26086893132608696
Infrastructure,Connectivity Technology,High-income Countries,4.904999999999999,1,0.21326086956521736
Infrastructure,Connectivity Technology,Honduras,2.877799254366332,22,2.7526775476547525
Infrastructure,Connectivity Technology,Honduras (Rep.),0.0,0,0.0
Infrastructure,Connectivity Technology,Hong Kong,3.9515348417894325,9,1.5462527641784736
Infrastructure,Connectivity Technology,Hong Kong (SAR),5.839144749890912,1,0.25387585869090923
Infrastructure,Connectivity Technology,"Hong Kong SAR, China",3.997463766733334,3,0.5214083174
Infrastructure,Connectivity Technology,"Hong Kong, China",5.217832964,5,1.1343115139130435
Infrastructure,Connectivity Technology,"Hongkong, China",6.0,1,0.2608695652173913
Infrastructure,Connectivity Technology,Hungary,4.192665414678764,23,4.192665414678764
Infrastructure,Connectivity Technology,IBRD only,5.925103221,1,0.2576131835217391
Infrastructure,Connectivity Technology,IDA & IBRD total,5.4253632735,1,0.2358853597173913
Infrastructure,Connectivity Technology,IDA blend,4.3419534285,1,0.1887805838478261
Infrastructure,Connectivity Technology,IDA only,3.8038523145,1,0.16538488323913042
Infrastructure,Connectivity Technology,IDA total,3.984724898,1,0.17324890860869566
Infrastructure,Connectivity Technology,Iceland,4.365811794431965,20,3.7963580821147525
Infrastructure,Connectivity Technology,India,3.5161435997141157,23,3.5161435997141157
Infrastructure,Connectivity Technology,Indonesia,3.3453636024403908,22,3.199913011029939
Infrastructure,Connectivity Technology,Iran,3.3488251444369768,10,1.456010932363903
Infrastructure,Connectivity Technology,Iran (Islamic Rep.),5.9,1,0.2565217391304348
Infrastructure,Connectivity Technology,Iran (Islamic Republic of),3.6786601657444913,8,1.279533970693736
Infrastructure,Connectivity Technology,"Iran, Islamic Rep.",3.76532812715,4,0.6548396742869566
Infrastructure,Connectivity Technology,Iraq,2.5881545662503838,18,2.0255122692394307
Infrastructure,Connectivity Technology,Ireland,4.388650496828624,23,4.388650496828624
Infrastructure,Connectivity Technology,Isle of Man,6.0,1,0.2608695652173913
Infrastructure,Connectivity Technology,Israel,4.124478062615991,23,4.124478062615991
Infrastructure,Connectivity Technology,Italy,4.417147103418116,21,4.033047355294801
Infrastructure,Connectivity Technology,Jamaica,2.981695383805581,21,2.722417524344226
Infrastructure,Connectivity Technology,Japan,4.487953198645887,23,4.487953198645887
Infrastructure,Connectivity Technology,Jersey,6.0,1,0.2608695652173913
Infrastructure,Connectivity Technology,Jordan,3.287588802651634,21,3.0017115154645353
Infrastructure,Connectivity Technology,Kazakhstan,3.8147530880161877,23,3.8147530880161877
Infrastructure,Connectivity Technology,Kenya,2.990732171981591,23,2.990732171981591
Infrastructure,Connectivity Technology,Kiribati,1.3476047671388656,8,0.46873209291786627
Infrastructure,Connectivity Technology,Korea (Rep. of),4.572539050279797,6,1.192836273986034
Infrastructure,Connectivity Technology,Korea (Rep.),6.0,1,0.2608695652173913
Infrastructure,Connectivity Technology,Korea (Republic of),4.117000000000001,1,0.17900000000000002
Infrastructure,Connectivity Technology,"Korea, Dem. People's Rep.",3.468637848,1,0.1508103412173913
Infrastructure,Connectivity Technology,"Korea, Dem. Rep.",0.0,0,0.0
Infrastructure,Connectivity Technology,"Korea, Rep.",4.128246171474999,4,0.7179558559086955
Infrastructure,Connectivity Technology,"Korea, South",5.01871084975,8,1.7456385564347825
Infrastructure,Connectivity Technology,Kosovo,2.6811588453859074,2,0.2331442474248615
Infrastructure,Connectivity Technology,Kuwait,4.2667274200962995,21,3.8957076444357512
Infrastructure,Connectivity Technology,Kyrgyz Republic,3.7035121202,4,0.6440890643826087
Infrastructure,Connectivity Technology,Kyrgyzstan,2.557888290074023,13,1.4457629465635782
Infrastructure,Connectivity Technology,Lao P.D.R.,0.5042500000000001,1,0.021923913043478262
Infrastructure,Connectivity Technology,Lao PDR,3.28475292377,5,0.7140767225586957
Infrastructure,Connectivity Technology,Lao People's Dem. Rep.,4.5,1,0.19565217391304346
Infrastructure,Connectivity Technology,Lao People's Democratic Republic,2.1915,1,0.09528260869565217
Infrastructure,Connectivity Technology,Laos,2.9450217740801845,10,1.28044424960008
Infrastructure,Connectivity Technology,Late-demographic dividend,5.9685068135,1,0.25950029623913046
Infrastructure,Connectivity Technology,Latin America & Caribbean,5.921214735,1,0.2574441189130435
Infrastructure,Connectivity Technology,Latin America & Caribbean (excluding high income),5.9136359815,1,0.2571146078913043
Infrastructure,Connectivity Technology,Latin America & the Caribbean (IDA & IBRD countries),5.919422330500001,1,0.2573661882826087
Infrastructure,Connectivity Technology,Latin America and the Caribbean,4.43,1,0.1926086956521739
Infrastructure,Connectivity Technology,Latvia,4.1553033382111275,23,4.1553033382111275
Infrastructure,Connectivity Technology,Least developed countries: UN classification,3.638914032,1,0.15821365356521738
Infrastructure,Connectivity Technology,Lebanon,3.3846196813275484,20,2.943147548980477
Infrastructure,Connectivity Technology,Lesotho,2.8149678246678085,22,2.6925779192474693
Infrastructure,Connectivity Technology,Liberia,1.980726041290404,18,1.550133423618577
Infrastructure,Connectivity Technology,Libya,1.877063988865032,15,1.2241721666511078
Infrastructure,Connectivity Technology,Liechtenstein,3.186088611623006,8,1.1082047344775672
Infrastructure,Connectivity Technology,Lithuania,3.9930406318383653,22,3.8194301695845234
Infrastructure,Connectivity Technology,Low & middle income,5.410521527,1,0.23524006639130435
Infrastructure,Connectivity Technology,Low income,3.0461670905,1,0.13244204741304347
Infrastructure,Connectivity Technology,Low-income Countries,3.55,1,0.15434782608695652
Infrastructure,Connectivity Technology,Lower middle income,5.451776276,1,0.2370337511304348
Infrastructure,Connectivity Technology,Lower-middle-income Countries,4.005,1,0.17413043478260867
Infrastructure,Connectivity Technology,Luxembourg,4.344765187144163,23,4.344765187144163
Infrastructure,Connectivity Technology,"Macao SAR, China",6.0,1,0.2608695652173913
Infrastructure,Connectivity Technology,"Macao, China",2.7744654284999997,3,0.3618867950217391
Infrastructure,Connectivity Technology,Macau,0.0,0,0.0
Infrastructure,Connectivity Technology,Macau (SAR),4.256971716450474,1,0.1850857268021945
Infrastructure,Connectivity Technology,"Macedonia, FYR",1.5625,1,0.06793478260869565
Infrastructure,Connectivity Technology,Madagascar,1.8910240601587924,17,1.3977134357695422
Infrastructure,Connectivity Technology,Malawi,2.496933439561207,21,2.2798087926428408
Infrastructure,Connectivity Technology,Malaysia,4.007345473944433,23,4.007345473944433
Infrastructure,Connectivity Technology,Maldives,3.6961000981085155,19,3.053300081046165
Infrastructure,Connectivity Technology,Mali,2.4845745333536384,20,2.160499594220555
Infrastructure,Connectivity Technology,Malta,4.182980214384669,23,4.182980214384669
Infrastructure,Connectivity Technology,Marshall Islands,1.0232567993842836,4,0.17795770424074497
Infrastructure,Connectivity Technology,Martinique,1.3692870146407876,1,0.05953421802786033
Infrastructure,Connectivity Technology,Mauritania,2.3911490069068964,21,2.1832230063062967
Infrastructure,Connectivity Technology,Mauritius,3.7669105866051784,23,3.7669105866051784
Infrastructure,Connectivity Technology,Mexico,3.7552979889260136,23,3.7552979889260136
Infrastructure,Connectivity Technology,Micronesia,0.31484220488147663,2,0.02737758303317188
Infrastructure,Connectivity Technology,Micronesia (Federated States of),1.5305,1,0.06654347826086957
Infrastructure,Connectivity Technology,"Micronesia, Fed. Sts.",2.552923584,1,0.1109966775652174
Infrastructure,Connectivity Technology,Middle Africa,0.0,0,0.0
Infrastructure,Connectivity Technology,Middle East,0.0,0,0.0
Infrastructure,Connectivity Technology,Middle East & North Africa,5.86162699,1,0.2548533473913044
Infrastructure,Connectivity Technology,Middle East & North Africa (IDA & IBRD countries),5.835756485000001,1,0.253728542826087
Infrastructure,Connectivity Technology,Middle East & North Africa (excluding high income),5.8377323925,1,0.2538144518478261
Infrastructure,Connectivity Technology,Middle East and North Africa,4.355,1,0.18934782608695652
Infrastructure,Connectivity Technology,Middle income,5.675258436,1,0.2467503667826087
Infrastructure,Connectivity Technology,Moldova,3.3991485029313084,19,2.8079922415519505
Infrastructure,Connectivity Technology,Moldova (Republic of),3.5325,1,0.15358695652173912
Infrastructure,Connectivity Technology,Monaco,3.3371358232777095,8,1.1607428950531162
Infrastructure,Connectivity Technology,Mongolia,3.3652270456264377,23,3.3652270456264377
Infrastructure,Connectivity Technology,Montenegro,3.8459696736769295,23,3.8459696736769295
Infrastructure,Connectivity Technology,Montserrat,1.1202461168491489,2,0.09741270581296947
Infrastructure,Connectivity Technology,Morocco,3.6765162460866874,23,3.6765162460866874
Infrastructure,Connectivity Technology,Mozambique,1.8675942931429614,16,1.299196030012495
Infrastructure,Connectivity Technology,Myanmar,2.615264653025,15,1.7056073824076088
Infrastructure,Connectivity Technology,Namibia,2.6113036043597275,20,2.270698786399763
Infrastructure,Connectivity Technology,Nauru,1.2749280558303375,4,0.22172661840527608
Infrastructure,Connectivity Technology,Nepal,2.9302342815642737,17,2.1658253385475064
Infrastructure,Connectivity Technology,Nepal (Republic of),0.5415833333333334,1,0.023547101449275364
Infrastructure,Connectivity Technology,Netherlands,4.426594099542285,23,4.426594099542285
Infrastructure,Connectivity Technology,Netherlands Antilles,0.0,0,0.0
Infrastructure,Connectivity Technology,New Caledonia,4.629590066860075,3,0.6038595739382706
Infrastructure,Connectivity Technology,New Zealand,4.0525889216883035,18,3.171591330016933
Infrastructure,Connectivity Technology,Nicaragua,3.106261434173425,20,2.701096899281239
Infrastructure,Connectivity Technology,Niger,1.6322495238551071,15,1.0645105590359394
Infrastructure,Connectivity Technology,Nigeria,2.8133017993783427,20,2.446349390763776
Infrastructure,Connectivity Technology,Niue,1.131977461417049,1,0.049216411365958654
Infrastructure,Connectivity Technology,North America,4.151088413725057,2,0.3609642098891354
Infrastructure,Connectivity Technology,North Korea,1.054074069446716,1,0.04582930736724852
Infrastructure,Connectivity Technology,North Macedonia,4.045967063510456,21,3.6941438405965026
Infrastructure,Connectivity Technology,Northern Mariana Islands,6.0,1,0.2608695652173913
Infrastructure,Connectivity Technology,Norway,4.471560833393262,23,4.471560833393262
Infrastructure,Connectivity Technology,OECD members,5.42975767425,2,0.4721528412391304
Infrastructure,Connectivity Technology,Oceania,3.505,1,0.15239130434782608
Infrastructure,Connectivity Technology,Oman,3.5854945871845283,20,3.1178213801604593
Infrastructure,Connectivity Technology,Other Asia & Pacific,0.0,0,0.0
Infrastructure,Connectivity Technology,Other CIS,0.0,0,0.0
Infrastructure,Connectivity Technology,Other Caribbean,0.0,0,0.0
Infrastructure,Connectivity Technology,Other Middle East,0.0,0,0.0
Infrastructure,Connectivity Technology,Other Northern Africa,0.0,0,0.0
Infrastructure,Connectivity Technology,Other South America,0.0,0,0.0
Infrastructure,Connectivity Technology,Other Southern Africa,0.0,0,0.0
Infrastructure,Connectivity Technology,Other small states,4.91216657,1,0.2135724595652174
Infrastructure,Connectivity Technology,Pacific island small states,5.337289029,1,0.2320560447391304
Infrastructure,Connectivity Technology,Pakistan,2.9035472320128632,23,2.9035472320128632
Infrastructure,Connectivity Technology,Palau,2.9575,2,0.25717391304347825
Infrastructure,Connectivity Technology,Palestine,2.5211739693742756,7,0.7673138167660839
Infrastructure,Connectivity Technology,Panama,3.6155517325931688,22,3.4583538311760744
Infrastructure,Connectivity Technology,Panama (Rep.),1.85,1,0.08043478260869566
Infrastructure,Connectivity Technology,Papua New Guinea,2.1048918262182905,17,1.5557896106830842
Infrastructure,Connectivity Technology,Paraguay,3.349396206561342,20,2.9125184404881233
Infrastructure,Connectivity Technology,Peru,3.06796586808091,20,2.667796407026878
Infrastructure,Connectivity Technology,Philippines,3.4048234236583834,20,2.9607160205725074
Infrastructure,Connectivity Technology,Poland,4.214881902172847,23,4.214881902172847
Infrastructure,Connectivity Technology,Portugal,4.225348305744457,23,4.225348305744457
Infrastructure,Connectivity Technology,Post-demographic dividend,5.999898145,1,0.2608651367391304
Infrastructure,Connectivity Technology,Pre-demographic dividend,3.361552986,1,0.1461544776521739
Infrastructure,Connectivity Technology,Puerto Rico,2.5387766645430028,2,0.22076318822113067
Infrastructure,Connectivity Technology,Qatar,4.400685956363763,23,4.400685956363763
Infrastructure,Connectivity Technology,Republic of Korea,5.8420000000000005,1,0.254
Infrastructure,Connectivity Technology,Republic of Moldova,3.8415,1,0.16702173913043478
Infrastructure,Connectivity Technology,Republic of the Union of Myanmar,1.3586020865563886,1,0.05906965593723428
Infrastructure,Connectivity Technology,Reunion,1.3148127015460809,1,0.057165769632438294
Infrastructure,Connectivity Technology,Romania,4.3077300835010535,23,4.3077300835010535
Infrastructure,Connectivity Technology,Russia,2.1693085143641606,2,0.18863552298818786
Infrastructure,Connectivity Technology,Russian Federation,3.9453028310027443,20,3.4306981139154296
Infrastructure,Connectivity Technology,Rwanda,3.030628760042595,21,2.767095824386717
Infrastructure,Connectivity Technology,Saint Christopher (St. Kitts) and Nevis,0.0,0,0.0
Infrastructure,Connectivity Technology,Saint Helena,1.1222013629400425,1,0.0487913636060888
Infrastructure,Connectivity Technology,Saint Kitts and Nevis,1.0494688672686783,5,0.22814540592797353
Infrastructure,Connectivity Technology,Saint Lucia,2.18976607604565,14,1.3329010897669173
Infrastructure,Connectivity Technology,Saint Pierre and Miquelon,1.7136558927012682,1,0.0745067779435334
Infrastructure,Connectivity Technology,Saint Vincent and the Grenadines,2.612033572765496,16,1.8170668332281712
Infrastructure,Connectivity Technology,Samoa,2.3555491907285537,14,1.4338125508782502
Infrastructure,Connectivity Technology,San Marino,1.9735758585497962,5,0.4290382301195209
Infrastructure,Connectivity Technology,Sao Tome and Principe,2.200903147624825,8,0.7655315296086348
Infrastructure,Connectivity Technology,Saudi Arabia,4.395143558286712,23,4.395143558286712
Infrastructure,Connectivity Technology,Senegal,2.8657243892829944,20,2.49193425155043
Infrastructure,Connectivity Technology,Serbia,3.973115236398434,23,3.973115236398434
Infrastructure,Connectivity Technology,Seychelles,2.7458859040553087,11,1.313249780200365
Infrastructure,Connectivity Technology,Sierra Leone,2.4192597833687417,20,2.1037041594510795
Infrastructure,Connectivity Technology,Singapore,4.215247048650873,22,4.031975437839966
Infrastructure,Connectivity Technology,Sint Maarten (Dutch part),6.0,1,0.2608695652173913
Infrastructure,Connectivity Technology,Slovak Republic,3.954304183725,4,0.6877050754304348
Infrastructure,Connectivity Technology,Slovakia,4.173262341506855,19,3.4474775864621847
Infrastructure,Connectivity Technology,Slovenia,4.084565010542583,23,4.084565010542583
Infrastructure,Connectivity Technology,Small Island Developing States,4.125,1,0.1793478260869565
Infrastructure,Connectivity Technology,Small states,5.1175864330000005,1,0.22250375795652175
Infrastructure,Connectivity Technology,Solomon Islands,1.9866612876594547,14,1.2092720881405377
Infrastructure,Connectivity Technology,Somalia,1.1820329689103206,7,0.35974916445096716
Infrastructure,Connectivity Technology,South & Central America,0.0,0,0.0
Infrastructure,Connectivity Technology,South Africa,3.357536094460291,20,2.919596603878514
Infrastructure,Connectivity Technology,South Asia,5.7199364595,1,0.24869288954347826
Infrastructure,Connectivity Technology,South Asia (IDA & IBRD),5.7199364595,1,0.24869288954347826
Infrastructure,Connectivity Technology,South Korea,3.5342235067787082,2,0.3073237831981485
Infrastructure,Connectivity Technology,South Sudan,1.5876735254248628,14,0.9664099719977427
Infrastructure,Connectivity Technology,Spain,4.539970376807026,23,4.539970376807026
Infrastructure,Connectivity Technology,Sri Lanka,3.4055101080618444,23,3.4055101080618444
Infrastructure,Connectivity Technology,St. Kitts and Nevis,3.0,1,0.13043478260869565
Infrastructure,Connectivity Technology,St. Lucia,2.98869438175,1,0.12994323398913044
Infrastructure,Connectivity Technology,St. Martin (French part),6.0,1,0.2608695652173913
Infrastructure,Connectivity Technology,St. Vincent and the Grenadines,3.0,1,0.13043478260869565
Infrastructure,Connectivity Technology,State of Palestine,2.2590000000000003,1,0.09821739130434784
Infrastructure,Connectivity Technology,Sub-Saharan Africa,3.4662421397500003,2,0.3014123599782609
